-2.00000,6.85291
-1.99000,7.03382
-1.98000,7.22262
-1.97000,7.42060
-1.96000,7.62787
-1.95000,7.84538
-1.94000,8.07412
-1.93000,8.31452
-1.92000,8.56815
-1.91000,8.83584
-1.90000,9.11916
-1.89000,9.41925
-1.88000,9.73795
-1.87000,10.07700
-1.86000,10.43822
-1.85000,10.82475
-1.84000,11.23870
-1.83000,11.68344
-1.82000,12.16294
-1.81000,12.68104
-1.80000,13.24327
-1.79000,13.85538
-1.78000,14.52440
-1.77000,15.25927
-1.76000,16.06988
-1.75000,16.96981
-1.74000,17.97429
-1.73000,19.10365
-1.72000,20.38154
-1.71000,21.83961
-1.70000,23.52344
-1.69000,25.48739
-1.68000,27.80646
-1.67000,30.59132
-1.66000,33.99349
-1.65000,38.25765
-1.64000,43.74338
-1.63000,51.08496
-1.62000,61.38902
-1.61000,76.95203
-1.60000,103.18725
-1.59000,156.64920
-1.58000,325.87039
-1.57000,3226.31090
-1.56000,278.00955
-1.55000,144.70996
-1.54000,97.85057
-1.53000,73.97038
-1.52000,59.47293
-1.51000,49.75399
-1.50000,42.76571
-1.49000,37.50916
-1.48000,33.40354
-1.47000,30.11030
-1.46000,27.40976
-1.45000,25.15414
-1.44000,23.24011
-1.43000,21.59532
-1.42000,20.16645
-1.41000,18.91384
-1.40000,17.80651
-1.39000,16.82053
-1.38000,15.93587
-1.37000,15.13738
-1.36000,14.41337
-1.35000,13.75381
-1.34000,13.15054
-1.33000,12.59521
-1.32000,12.08382
-1.31000,11.61048
-1.30000,11.17059
-1.29000,10.76132
-1.28000,10.37890
-1.27000,10.02150
-1.26000,9.68577
-1.25000,9.37043
-1.24000,9.07291
-1.23000,8.79222
-1.22000,8.52699
-1.21000,8.27547
-1.20000,8.03679
-1.19000,7.80995
-1.18000,7.59423
-1.17000,7.38844
-1.16000,7.19199
-1.15000,7.00435
-1.14000,6.82495
-1.13000,6.65299
-1.12000,6.48817
-1.11000,6.32989
-1.10000,6.17784
-1.09000,6.03174
-1.08000,5.89099
-1.07000,5.75548
-1.06000,5.62478
-1.05000,5.49866
-1.04000,5.37689
-1.03000,5.25926
-1.02000,5.14539
-1.01000,5.03537
-1.00000,4.92881
-0.99000,4.82551
-0.98000,4.72549
-0.97000,4.62832
-0.96000,4.53414
-0.95000,4.44266
-0.94000,4.35374
-0.93000,4.26742
-0.92000,4.18342
-0.91000,4.10173
-0.90000,4.02222
-0.89000,3.94481
-0.88000,3.86944
-0.87000,3.79597
-0.86000,3.72437
-0.85000,3.65463
-0.84000,3.58654
-0.83000,3.52016
-0.82000,3.45531
-0.81000,3.39204
-0.80000,3.33027
-0.79000,3.26999
-0.78000,3.21102
-0.77000,3.15339
-0.76000,3.09713
-0.75000,3.04208
-0.74000,2.98825
-0.73000,2.93565
